journey_id,card_no,in_code,out_code,in_time,out_time,fare
23230,6273841836751086,906,490,2026-03-02 10:09:00,2026-03-02 10:20:00,124
23231,6273843749289730,561,486,2026-03-02 10:09:00,2026-03-02 10:23:00,44
23232,6273847819291501,237,288,2026-03-02 10:09:00,2026-03-02 10:28:00,28
23233,6273848228951869,597,320,2026-03-02 10:09:00,2026-03-02 10:44:00,108
23234,6273847977376119,237,288,2026-03-02 10:09:00,2026-03-02 10:21:00,28
23235,6273841167774301,947,998,2026-03-02 10:09:00,2026-03-02 10:17:00,28
23236,6273844978342375,395,320,2026-03-02 10:09:00,2026-03-02 10:13:00,28
23237,6273847942795067,490,906,2026-03-02 10:10:00,2026-03-02 10:18:00,124
23238,6273847213906708,473,157,2026-03-02 10:10:00,2026-03-02 10:30:00,108
23239,6273841947180916,400,998,2026-03-02 10:10:00,2026-03-02 10:20:00,180
23240,6273848840226301,490,745,2026-03-02 10:10:00,2026-03-02 10:41:00,68
23241,6273842502421875,849,425,2026-03-02 10:10:00,2026-03-02 10:55:00,124
23242,6273849386222969,536,140,2026-03-02 10:10:00,2026-03-02 10:23:00,140
23243,6273842792402843,852,423,2026-03-02 10:10:00,2026-03-02 10:25:00,140
23244,6273841754542382,490,425,2026-03-02 10:10:00,2026-03-02 10:44:00,44
23245,6273843318545208,830,288,2026-03-02 10:10:00,2026-03-02 10:31:00,156
23246,6273843108599491,673,830,2026-03-02 10:10:00,2026-03-02 10:33:00,52
23247,6273842858190087,830,395,2026-03-02 10:10:00,2026-03-02 10:33:00,140
23248,6273845167586751,849,597,2026-03-02 10:10:00,2026-03-02 10:26:00,68
23249,6273842400869761,473,237,2026-03-02 10:10:00,2026-03-02 10:55:00,76
23250,6273845724053757,490,595,2026-03-02 10:10:00,2026-03-02 10:49:00,44
23251,6273841383266438,190,673,2026-03-02 10:10:00,2026-03-02 10:29:00,148
23252,6273844524079155,745,423,2026-03-02 10:10:00,2026-03-02 10:49:00,100
23253,6273846701854343,852,998,2026-03-02 10:11:00,2026-03-02 10:54:00,52
23254,6273848199699371,473,157,2026-03-02 10:11:00,2026-03-02 10:33:00,108
23255,6273847269172239,190,813,2026-03-02 10:11:00,2026-03-02 10:25:00,164
23256,6273841114547542,140,288,2026-03-02 10:11:00,2026-03-02 10:47:00,68
23257,6273846540776815,561,536,2026-03-02 10:11:00,2026-03-02 10:44:00,28
23258,6273843592936609,486,423,2026-03-02 10:11:00,2026-03-02 10:50:00,44
23259,6273849228690328,745,561,2026-03-02 10:11:00,2026-03-02 10:54:00,52
23260,6273844713119163,536,673,2026-03-02 10:11:00,2026-03-02 10:20:00,52
23261,6273848346475492,820,849,2026-03-02 10:11:00,2026-03-02 10:32:00,36
23262,6273844551819289,820,190,2026-03-02 10:11:00,2026-03-02 10:46:00,172
23263,6273847560125421,425,400,2026-03-02 10:11:00,2026-03-02 10:17:00,36
23264,6273849133210392,830,237,2026-03-02 10:11:00,2026-03-02 10:45:00,164
23265,6273848867127050,947,473,2026-03-02 10:11:00,2026-03-02 10:47:00,148
23266,6273842827087588,157,320,2026-03-02 10:11:00,2026-03-02 10:28:00,68
23267,6273848422732310,860,400,2026-03-02 10:11:00,2026-03-02 10:47:00,156
23268,6273849351780201,849,860,2026-03-02 10:11:00,2026-03-02 10:23:00,36
23269,6273847981308077,860,490,2026-03-02 10:11:00,2026-03-02 10:22:00,116
23270,6273846214779566,180,947,2026-03-02 10:11:00,2026-03-02 10:30:00,228
23271,6273841210072375,423,486,2026-03-02 10:12:00,2026-03-02 10:18:00,44
23272,6273846634958654,180,673,2026-03-02 10:12:00,2026-03-02 10:17:00,156
23273,6273848165572602,745,140,2026-03-02 10:12:00,2026-03-02 10:45:00,180
23274,6273847704680265,536,561,2026-03-02 10:12:00,2026-03-02 10:23:00,28
23275,6273844621797598,561,486,2026-03-02 10:12:00,2026-03-02 10:33:00,44
23276,6273844255498742,536,395,2026-03-02 10:12:00,2026-03-02 10:56:00,76
23277,6273845005054489,490,320,2026-03-02 10:12:00,2026-03-02 10:45:00,76
23278,6273845595337406,536,597,2026-03-02 10:12:00,2026-03-02 10:48:00,44
23279,6273844440102685,813,820,2026-03-02 10:12:00,2026-03-02 10:26:00,28
23280,6273847802442444,536,998,2026-03-02 10:12:00,2026-03-02 10:38:00,132
23281,6273842855000595,813,157,2026-03-02 10:12:00,2026-03-02 10:37:00,180
23282,6273843277046823,288,425,2026-03-02 10:12:00,2026-03-02 10:17:00,60
23283,6273847876653609,400,198,2026-03-02 10:12:00,2026-03-02 10:16:00,60
23284,6273844613999412,288,425,2026-03-02 10:12:00,2026-03-02 10:18:00,60
23285,6273842030783888,849,423,2026-03-02 10:12:00,2026-03-02 10:16:00,132
23286,6273842999643068,180,597,2026-03-02 10:12:00,2026-03-02 10:43:00,148
23287,6273844600231686,860,852,2026-03-02 10:12:00,2026-03-02 10:54:00,28
23288,6273843222223548,820,140,2026-03-02 10:12:00,2026-03-02 10:19:00,196
23289,6273846635345869,180,830,2026-03-02 10:12:00,2026-03-02 10:37:00,188
23290,6273849596452384,860,180,2026-03-02 10:12:00,2026-03-02 10:34:00,212
23291,6273842886402564,745,423,2026-03-02 10:12:00,2026-03-02 10:46:00,100
23292,6273844976173816,673,947,2026-03-02 10:12:00,2026-03-02 10:37:00,92
23293,6273843728849135,860,425,2026-03-02 10:12:00,2026-03-02 10:21:00,140
23294,6273846560927982,320,830,2026-03-02 10:12:00,2026-03-02 10:52:00,148
23295,6273847467601646,830,400,2026-03-02 10:13:00,2026-03-02 10:20:00,132
23296,6273849310784476,673,998,2026-03-02 10:13:00,2026-03-02 10:36:00,100
23297,6273842665419783,536,673,2026-03-02 10:13:00,2026-03-02 10:36:00,52
23298,6273847076537496,425,830,2026-03-02 10:13:00,2026-03-02 10:45:00,116
23299,6273846679101366,473,425,2026-03-02 10:13:00,2026-03-02 10:40:00,28
23300,6273841362497737,947,288,2026-03-02 10:13:00,2026-03-02 10:42:00,196
23301,6273841311833364,860,395,2026-03-02 10:13:00,2026-03-02 10:38:00,164
23302,6273845483825878,830,190,2026-03-02 10:13:00,2026-03-02 10:34:00,180
23303,6273849425580361,852,860,2026-03-02 10:13:00,2026-03-02 10:48:00,28
23304,6273843485193442,157,947,2026-03-02 10:13:00,2026-03-02 10:41:00,236
23305,6273844547775744,561,597,2026-03-02 10:13:00,2026-03-02 10:26:00,36
23306,6273842394565406,190,237,2026-03-02 10:13:00,2026-03-02 10:40:00,36
23307,6273849937527113,320,473,2026-03-02 10:13:00,2026-03-02 10:33:00,60
23308,6273849434201410,561,947,2026-03-02 10:13:00,2026-03-02 10:36:00,116
23309,6273841929717674,140,536,2026-03-02 10:13:00,2026-03-02 10:33:00,140
23310,6273842486801246,820,849,2026-03-02 10:13:00,2026-03-02 10:42:00,36
23311,6273842464612170,198,157,2026-03-02 10:13:00,2026-03-02 10:27:00,44
23312,6273841354824181,830,673,2026-03-02 10:13:00,2026-03-02 10:33:00,52
23313,6273842700198760,906,860,2026-03-02 10:13:00,2026-03-02 10:45:00,28
23314,6273842671524127,597,423,2026-03-02 10:13:00,2026-03-02 10:26:00,84
23315,6273846367641021,597,237,2026-03-02 10:14:00,2026-03-02 10:25:00,124
23316,6273843590573385,597,400,2026-03-02 10:14:00,2026-03-02 10:46:00,92
23317,6273846397820455,849,190,2026-03-02 10:14:00,2026-03-02 10:52:00,188
23318,6273845767015963,595,860,2026-03-02 10:14:00,2026-03-02 10:47:00,92
23319,6273846499776996,849,425,2026-03-02 10:14:00,2026-03-02 10:51:00,124
23320,6273846724171362,536,486,2026-03-02 10:14:00,2026-03-02 10:33:00,36
23321,6273844963533164,536,320,2026-03-02 10:14:00,2026-03-02 10:22:00,84
23322,6273849407529959,423,820,2026-03-02 10:14:00,2026-03-02 10:45:00,116
23323,6273849554100009,180,830,2026-03-02 10:14:00,2026-03-02 10:26:00,188
23324,6273846465776646,423,947,2026-03-02 10:14:00,2026-03-02 10:42:00,164
23325,6273846193747398,860,425,2026-03-02 10:14:00,2026-03-02 10:48:00,140
23326,6273845471291302,180,198,2026-03-02 10:14:00,2026-03-02 10:52:00,36
23327,6273843425855942,473,190,2026-03-02 10:14:00,2026-03-02 10:30:00,92
23328,6273844057393569,140,849,2026-03-02 10:14:00,2026-03-02 10:53:00,212
23329,6273847611364471,473,813,2026-03-02 10:14:00,2026-03-02 10:40:00,92
23330,6273845515440041,813,490,2026-03-02 10:15:00,2026-03-02 10:38:00,76
23331,6273846518821250,906,597,2026-03-02 10:15:00,2026-03-02 10:28:00,92
23332,6273849907933104,860,947,2026-03-02 10:15:00,2026-03-02 10:43:00,36
23333,6273847065264609,395,830,2026-03-02 10:15:00,2026-03-02 10:26:00,140
23334,6273846296706348,998,852,2026-03-02 10:15:00,2026-03-02 10:53:00,52
23335,6273849326213219,288,320,2026-03-02 10:15:00,2026-03-02 10:27:00,28
23336,6273842117972838,813,947,2026-03-02 10:15:00,2026-03-02 10:28:00,76
23337,6273847873406550,288,906,2026-03-02 10:15:00,2026-03-02 10:32:00,188
23338,6273843753972112,486,288,2026-03-02 10:15:00,2026-03-02 10:38:00,76
23339,6273845260947947,830,190,2026-03-02 10:15:00,2026-03-02 10:55:00,180
23340,6273847350608696,180,906,2026-03-02 10:15:00,2026-03-02 10:26:00,220
23341,6273841974948373,820,947,2026-03-02 10:15:00,2026-03-02 10:42:00,68
23342,6273849719790541,860,490,2026-03-02 10:15:00,2026-03-02 10:22:00,116
23343,6273845544824194,906,157,2026-03-02 10:15:00,2026-03-02 10:57:00,228
23344,6273849645211348,595,673,2026-03-02 10:15:00,2026-03-02 10:39:00,36
23345,6273845085920587,400,320,2026-03-02 10:15:00,2026-03-02 10:45:00,36
23346,6273843427110419,561,597,2026-03-02 10:15:00,2026-03-02 10:47:00,36
23347,6273846624847044,852,157,2026-03-02 10:15:00,2026-03-02 10:33:00,212
23348,6273845727766071,423,490,2026-03-02 10:15:00,2026-03-02 11:00:00,52
23349,6273841790500314,237,820,2026-03-02 10:16:00,2026-03-02 10:54:00,156
23350,6273842874283272,595,813,2026-03-02 10:16:00,2026-03-02 10:46:00,52
23351,6273848597489157,198,852,2026-03-02 10:16:00,2026-03-02 10:56:00,188
23352,6273847943715611,140,830,2026-03-02 10:16:00,2026-03-02 10:20:00,204
23353,6273848346300621,820,852,2026-03-02 10:16:00,2026-03-02 10:23:00,44
23354,6273842120334805,400,486,2026-03-02 10:16:00,2026-03-02 10:37:00,52
23355,6273845207746718,423,947,2026-03-02 10:16:00,2026-03-02 10:38:00,164
23356,6273844578201458,320,813,2026-03-02 10:16:00,2026-03-02 10:58:00,132
23357,6273841876678807,157,237,2026-03-02 10:16:00,2026-03-02 10:26:00,52
23358,6273842576335387,198,486,2026-03-02 10:16:00,2026-03-02 10:46:00,92
23359,6273843668804831,595,237,2026-03-02 10:16:00,2026-03-02 10:22:00,116
23360,6273845188562105,157,198,2026-03-02 10:16:00,2026-03-02 10:56:00,44
23361,6273844178956269,320,673,2026-03-02 10:16:00,2026-03-02 10:36:00,116
23362,6273848679038784,320,288,2026-03-02 10:16:00,2026-03-02 10:47:00,28
23363,6273843260691826,906,320,2026-03-02 10:16:00,2026-03-02 10:29:00,180
23364,6273849774240746,561,595,2026-03-02 10:16:00,2026-03-02 10:42:00,28
23365,6273848636204224,198,830,2026-03-02 10:16:00,2026-03-02 11:00:00,172
23366,6273841112412306,490,157,2026-03-02 10:17:00,2026-03-02 10:56:00,124
23367,6273842401150043,860,998,2026-03-02 10:17:00,2026-03-02 10:51:00,44
23368,6273846587795396,320,486,2026-03-02 10:17:00,2026-03-02 10:42:00,68
23369,6273849488670529,423,140,2026-03-02 10:17:00,2026-03-02 10:30:00,100
23370,6273847150943395,745,947,2026-03-02 10:17:00,2026-03-02 10:42:00,84
23371,6273845791200035,320,157,2026-03-02 10:17:00,2026-03-02 10:46:00,68
23372,6273849653966370,320,288,2026-03-02 10:17:00,2026-03-02 10:36:00,28
23373,6273843632075270,473,849,2026-03-02 10:17:00,2026-03-02 10:45:00,116
23374,6273847992369622,906,423,2026-03-02 10:17:00,2026-03-02 10:27:00,156
23375,6273847477084397,157,490,2026-03-02 10:17:00,2026-03-02 10:34:00,124
23376,6273846607358241,813,849,2026-03-02 10:17:00,2026-03-02 10:44:00,44
23377,6273844572595080,400,860,2026-03-02 10:17:00,2026-03-02 10:46:00,156
23378,6273844692723947,849,190,2026-03-02 10:18:00,2026-03-02 10:59:00,188
23379,6273846963200746,320,906,2026-03-02 10:18:00,2026-03-02 10:50:00,180
23380,6273844725985836,998,820,2026-03-02 10:18:00,2026-03-02 10:47:00,76
23381,6273848941947068,180,998,2026-03-02 10:18:00,2026-03-02 10:48:00,236
23382,6273849082612937,490,536,2026-03-02 10:18:00,2026-03-02 10:27:00,28
23383,6273847428492666,180,237,2026-03-02 10:18:00,2026-03-02 10:28:00,44
23384,6273845439644992,400,237,2026-03-02 10:18:00,2026-03-02 10:50:00,52
23385,6273844453211994,906,190,2026-03-02 10:18:00,2026-03-02 10:54:00,212
23386,6273842057103596,673,490,2026-03-02 10:18:00,2026-03-02 10:54:00,60
23387,6273846468055512,860,998,2026-03-02 10:18:00,2026-03-02 10:27:00,44
23388,6273842569053439,190,157,2026-03-02 10:18:00,2026-03-02 10:46:00,36
23389,6273848723924508,852,198,2026-03-02 10:18:00,2026-03-02 11:03:00,188
23390,6273842782374015,423,813,2026-03-02 10:18:00,2026-03-02 10:30:00,108
23391,6273841772742172,673,597,2026-03-02 10:19:00,2026-03-02 10:35:00,28
23392,6273845040928552,490,830,2026-03-02 10:19:00,2026-03-02 10:29:00,92
23393,6273848687044232,140,395,2026-03-02 10:19:00,2026-03-02 10:48:00,84
23394,6273841793995196,673,395,2026-03-02 10:19:00,2026-03-02 10:53:00,108
23395,6273845706930143,906,490,2026-03-02 10:19:00,2026-03-02 10:35:00,124
23396,6273844929520637,473,813,2026-03-02 10:19:00,2026-03-02 11:03:00,92
23397,6273843920681016,536,947,2026-03-02 10:19:00,2026-03-02 10:32:00,124
23398,6273844661959123,860,830,2026-03-02 10:19:00,2026-03-02 10:27:00,44
23399,6273848105680133,486,190,2026-03-02 10:19:00,2026-03-02 10:47:00,100
23400,6273845434317303,998,180,2026-03-02 10:19:00,2026-03-02 10:37:00,236
23401,6273844281740644,595,288,2026-03-02 10:19:00,2026-03-02 10:40:00,108
23402,6273842879122743,190,180,2026-03-02 10:19:00,2026-03-02 10:51:00,28
23403,6273842277367393,140,745,2026-03-02 10:19:00,2026-03-02 10:45:00,180
23404,6273841839970599,849,490,2026-03-02 10:19:00,2026-03-02 10:57:00,100
23405,6273849454222415,595,320,2026-03-02 10:19:00,2026-03-02 10:34:00,100
23406,6273842111846432,425,423,2026-03-02 10:19:00,2026-03-02 10:46:00,28
23407,6273841236735758,486,425,2026-03-02 10:19:00,2026-03-02 10:44:00,36
23408,6273842142056182,198,745,2026-03-02 10:19:00,2026-03-02 10:50:00,148
23409,6273844895586075,198,400,2026-03-02 10:19:00,2026-03-02 10:25:00,60
23410,6273849732884894,198,860,2026-03-02 10:19:00,2026-03-02 10:34:00,196
23411,6273842836532957,906,860,2026-03-02 10:19:00,2026-03-02 10:30:00,28
23412,6273849059213110,140,190,2026-03-02 10:19:00,2026-03-02 10:31:00,44
23413,6273844331576076,425,561,2026-03-02 10:20:00,2026-03-02 10:29:00,60
23414,6273847759750324,597,486,2026-03-02 10:20:00,2026-03-02 10:36:00,60
23415,6273841358319022,820,561,2026-03-02 10:20:00,2026-03-02 10:52:00,68
23416,6273841666696279,486,320,2026-03-02 10:20:00,2026-03-02 10:56:00,68
23417,6273843320476361,473,490,2026-03-02 10:20:00,2026-03-02 10:28:00,36
23418,6273843186628554,860,288,2026-03-02 10:20:00,2026-03-02 10:56:00,180
23419,6273842634649429,536,595,2026-03-02 10:20:00,2026-03-02 10:30:00,36
23420,6273846590398241,745,561,2026-03-02 10:20:00,2026-03-02 11:03:00,52
23421,6273842784467392,157,998,2026-03-02 10:20:00,2026-03-02 10:36:00,244
23422,6273849142140668,860,536,2026-03-02 10:20:00,2026-03-02 11:05:00,108
23423,6273842747225799,860,673,2026-03-02 10:20:00,2026-03-02 10:47:00,76
23424,6273842107859614,140,486,2026-03-02 10:20:00,2026-03-02 10:35:00,124
23425,6273846079336967,849,490,2026-03-02 10:20:00,2026-03-02 10:36:00,100
23426,6273846296723356,320,906,2026-03-02 10:20:00,2026-03-02 10:39:00,180
23427,6273845086126083,906,237,2026-03-02 10:20:00,2026-03-02 10:38:00,196
23428,6273848014529603,813,820,2026-03-02 10:20:00,2026-03-02 11:02:00,28
23429,6273844346425865,190,595,2026-03-02 10:20:00,2026-03-02 10:42:00,132
23430,6273843204334273,998,947,2026-03-02 10:20:00,2026-03-02 10:58:00,28
23431,6273841953806180,198,860,2026-03-02 10:20:00,2026-03-02 10:53:00,196
23432,6273846215451797,597,473,2026-03-02 10:20:00,2026-03-02 10:39:00,68
23433,6273843528448832,947,673,2026-03-02 10:20:00,2026-03-02 10:24:00,92
23434,6273844964608825,745,180,2026-03-02 10:20:00,2026-03-02 10:28:00,164
23435,6273848479437354,813,157,2026-03-02 10:20:00,2026-03-02 10:30:00,180
23436,6273841468040334,157,849,2026-03-02 10:20:00,2026-03-02 11:04:00,204
23437,6273844807088797,288,237,2026-03-02 10:20:00,2026-03-02 11:03:00,28
23438,6273845474995678,320,288,2026-03-02 10:21:00,2026-03-02 10:47:00,28
23439,6273848310184148,595,423,2026-03-02 10:21:00,2026-03-02 10:37:00,76
23440,6273841359650880,288,820,2026-03-02 10:21:00,2026-03-02 10:51:00,148
23441,6273843875046356,157,320,2026-03-02 10:21:00,2026-03-02 10:40:00,68
23442,6273846036022336,561,852,2026-03-02 10:21:00,2026-03-02 10:49:00,92
23443,6273843440467837,320,536,2026-03-02 10:21:00,2026-03-02 10:52:00,84
23444,6273845092275210,820,860,2026-03-02 10:21:00,2026-03-02 10:28:00,52
23445,6273845544015774,906,830,2026-03-02 10:21:00,2026-03-02 10:58:00,52
23446,6273849801992583,320,423,2026-03-02 10:21:00,2026-03-02 11:01:00,44
23447,6273848965552651,490,180,2026-03-02 10:21:00,2026-03-02 10:41:00,116
23448,6273843166398493,486,947,2026-03-02 10:21:00,2026-03-02 10:51:00,140
23449,6273842162796236,906,395,2026-03-02 10:21:00,2026-03-02 10:38:00,172
23450,6273845226782503,140,288,2026-03-02 10:22:00,2026-03-02 10:26:00,68
23451,6273848665635407,561,860,2026-03-02 10:22:00,2026-03-02 10:35:00,100
23452,6273848106029416,597,473,2026-03-02 10:22:00,2026-03-02 10:34:00,68
23453,6273845457933984,813,237,2026-03-02 10:22:00,2026-03-02 10:41:00,148
23454,6273849922093446,673,998,2026-03-02 10:22:00,2026-03-02 11:00:00,100
23455,6273848933009789,486,830,2026-03-02 10:22:00,2026-03-02 10:49:00,100
23456,6273848525836356,745,673,2026-03-02 10:22:00,2026-03-02 11:03:00,28
23457,6273849075950844,237,595,2026-03-02 10:22:00,2026-03-02 10:52:00,116
23458,6273842218572962,745,140,2026-03-02 10:22:00,2026-03-02 11:03:00,180
23459,6273842801487677,190,473,2026-03-02 10:22:00,2026-03-02 11:07:00,92
23460,6273845718791624,423,745,2026-03-02 10:22:00,2026-03-02 11:03:00,100
23461,6273846066213449,140,947,2026-03-02 10:22:00,2026-03-02 10:31:00,244
23462,6273842324508328,423,947,2026-03-02 10:22:00,2026-03-02 10:28:00,164
23463,6273844934785649,947,423,2026-03-02 10:22:00,2026-03-02 11:05:00,164
23464,6273846383190108,190,423,2026-03-02 10:22:00,2026-03-02 10:47:00,76
23465,6273845031508284,852,595,2026-03-02 10:22:00,2026-03-02 10:40:00,84
23466,6273846646758467,820,320,2026-03-02 10:22:00,2026-03-02 11:01:00,140
23467,6273841775267611,237,400,2026-03-02 10:22:00,2026-03-02 10:57:00,52
23468,6273847326203186,536,288,2026-03-02 10:22:00,2026-03-02 10:31:00,92
23469,6273841660688213,423,198,2026-03-02 10:22:00,2026-03-02 10:33:00,68
23470,6273844909351111,490,849,2026-03-02 10:22:00,2026-03-02 10:33:00,100
23471,6273849010678805,947,320,2026-03-02 10:22:00,2026-03-02 10:26:00,188
23472,6273847099274482,140,852,2026-03-02 10:22:00,2026-03-02 10:34:00,220
23473,6273844178034153,820,423,2026-03-02 10:23:00,2026-03-02 10:45:00,116
23474,6273847851780429,320,745,2026-03-02 10:23:00,2026-03-02 10:49:00,124
23475,6273841089286128,395,947,2026-03-02 10:23:00,2026-03-02 11:01:00,180
23476,6273849632972443,998,673,2026-03-02 10:23:00,2026-03-02 10:46:00,100
23477,6273842705519573,395,830,2026-03-02 10:23:00,2026-03-02 11:08:00,140
23478,6273847717287530,849,745,2026-03-02 10:23:00,2026-03-02 10:56:00,52
23479,6273842005236503,906,595,2026-03-02 10:23:00,2026-03-02 10:50:00,100
23480,6273846661822505,157,820,2026-03-02 10:23:00,2026-03-02 10:40:00,188
23481,6273845762019901,486,140,2026-03-02 10:23:00,2026-03-02 10:38:00,124
23482,6273848117202966,423,288,2026-03-02 10:24:00,2026-03-02 10:54:00,52
23483,6273844671923390,906,180,2026-03-02 10:24:00,2026-03-02 10:52:00,220
23484,6273842721030332,423,473,2026-03-02 10:24:00,2026-03-02 11:07:00,36
23485,6273841807134963,473,180,2026-03-02 10:24:00,2026-03-02 11:05:00,100
23486,6273841880182884,595,860,2026-03-02 10:24:00,2026-03-02 10:59:00,92
23487,6273844340821949,395,198,2026-03-02 10:24:00,2026-03-02 10:58:00,52
23488,6273845638289550,157,425,2026-03-02 10:24:00,2026-03-02 11:04:00,100
23489,6273847249652068,423,998,2026-03-02 10:24:00,2026-03-02 10:37:00,172
23490,6273843583641114,745,998,2026-03-02 10:24:00,2026-03-02 10:36:00,92
23491,6273842062152394,157,820,2026-03-02 10:24:00,2026-03-02 10:40:00,188
23492,6273847622291902,998,860,2026-03-02 10:24:00,2026-03-02 10:40:00,44
23493,6273843923540362,140,237,2026-03-02 10:24:00,2026-03-02 10:32:00,60
23494,6273841223864341,813,473,2026-03-02 10:24:00,2026-03-02 11:02:00,92
23495,6273849938998532,198,425,2026-03-02 10:24:00,2026-03-02 10:30:00,76
23496,6273842967183261,597,190,2026-03-02 10:24:00,2026-03-02 10:51:00,140
23497,6273847750663954,190,906,2026-03-02 10:24:00,2026-03-02 10:31:00,212
23498,6273843734003437,860,852,2026-03-02 10:24:00,2026-03-02 10:41:00,28
23499,6273844691439228,813,288,2026-03-02 10:24:00,2026-03-02 10:41:00,140
23500,6273841454078780,180,473,2026-03-02 10:24:00,2026-03-02 10:49:00,100
23501,6273844803067544,830,561,2026-03-02 10:24:00,2026-03-02 10:57:00,76
23502,6273841270322897,190,830,2026-03-02 10:24:00,2026-03-02 11:00:00,180
