card_no,holder,cnic,balance,status
6273842574972778,Nimra Butt,24420-4922863-2,1962,ACTIVE
6273843133417533,Shahid Butt,20059-6074242-2,1875,ACTIVE
6273845623948302,Sana Bashir,86900-6963926-6,4407,ACTIVE
6273845771392382,Junaid Iqbal,67582-6739389-8,1157,ACTIVE
6273849764706241,Adnan Butt,64576-7972228-3,2443,ACTIVE
6273846853579113,Danish Aslam,44539-6272010-6,15,ACTIVE
6273848599508858,Kashif Sultan,28923-4591348-2,3853,ACTIVE
6273841541565923,Danish Sultan,76742-4110481-7,27,ACTIVE
6273843982919684,Tariq Aslam,55660-8367895-6,1024,ACTIVE
6273846176580647,Sadia Farooq,95472-9486541-3,132,ACTIVE
6273842577651482,Laiba Rashid,29010-8495285-8,4252,ACTIVE
6273846296986791,Nimra Javed,37429-5264247-4,3102,ACTIVE
6273843704201394,Tariq Qureshi,93401-9324818-9,2080,ACTIVE
6273849612010054,Sadia Chaudhry,34517-7564554-5,1762,ACTIVE
6273849000450073,Shahid Iqbal,45169-9936524-2,427,ACTIVE
6273849729893694,Mehwish Siddiqui,44530-1663759-8,2637,ACTIVE
6273847433824513,Umar Javed,97675-7173292-7,4256,ACTIVE
6273849890403081,Kashif Sheikh,39719-1984443-7,767,BLOCKED
6273843533526068,Iqra Chaudhry,99433-8046613-6,915,ACTIVE
6273841213774936,Noor Sultan,36382-2320440-4,4107,ACTIVE
6273847332171363,Iqra Farooq,68921-7925450-4,4173,ACTIVE
6273844109283509,Iqra Nawaz,25858-4474720-6,3481,ACTIVE
6273845799903540,Shahid Chaudhry,76850-5525939-9,1970,ACTIVE
6273844027275051,Kashif Bashir,78132-7259072-8,1124,ACTIVE
6273847842881625,Danish Qureshi,89724-8051201-7,3444,ACTIVE
6273845660094411,Nimra Nawaz,26869-5109950-3,31,ACTIVE
6273844073500896,Maryam Nawaz,14847-3132682-8,2726,ACTIVE
6273844367998272,Sana Iqbal,13514-9019277-2,1074,ACTIVE
6273846098158728,Laiba Hussain,10045-8273058-7,4279,ACTIVE
6273846428090555,Farhan Farooq,85034-1608005-3,1972,ACTIVE
6273842039174949,Tariq Javed,85296-8546655-9,1768,ACTIVE
6273847034880995,Adnan Aslam,85897-8205682-2,2450,ACTIVE
6273846625492854,Sadia Chaudhry,17416-2569930-2,4179,ACTIVE
6273844738204998,Hina Qureshi,95370-4442885-1,3436,ACTIVE
6273843409358759,Hassan Iqbal,82799-2475539-4,3196,ACTIVE
6273848435642527,Ayesha Sultan,31091-4952248-8,3658,ACTIVE
6273841328728581,Mehwish Raza,50124-7390795-6,2834,ACTIVE
6273843104662637,Rabia Qureshi,73247-5276726-9,752,ACTIVE
6273845988897232,Sana Sultan,87881-9872227-7,3778,ACTIVE
6273842115739254,Asad Javed,19416-2719529-5,1386,ACTIVE
6273841090202106,Adnan Aslam,81810-4912598-6,1208,ACTIVE
6273848062622216,Mehwish Rashid,66848-2610471-3,4166,ACTIVE
6273848306632202,Laiba Aslam,89032-3203418-8,3771,ACTIVE
6273843529203071,Maryam Butt,50538-1323330-5,146,ACTIVE
6273841435877831,Umar Mirza,98253-8115614-5,620,ACTIVE
6273849363412097,Farhan Nawaz,65879-2989795-9,3662,ACTIVE
6273847911322470,Tariq Iqbal,18649-8914254-9,1831,BLOCKED
6273842213631837,Amna Mirza,27340-8349533-6,3573,ACTIVE
6273849105924454,Sana Bashir,63533-3477878-9,1530,ACTIVE
6273843152923277,Hassan Mirza,83506-9160782-5,3925,ACTIVE
6273847298576825,Danish Iqbal,95997-9602599-5,907,ACTIVE
6273847909132958,Hassan Butt,94077-1611081-5,1508,ACTIVE
6273844077990606,Adnan Chaudhry,29091-1875072-3,2619,ACTIVE
6273847393557320,Imran Hussain,35151-6842288-4,4668,ACTIVE
6273848574825751,Owais Javed,90448-1790174-7,2867,ACTIVE
6273846284704146,Amna Khan,16464-8385454-8,2567,ACTIVE
6273842877743108,Tariq Mirza,49230-8400474-3,523,ACTIVE
6273841507907405,Owais Javed,50368-1810217-6,2349,ACTIVE
6273849684899974,Hira Khan,36466-9325598-8,1048,ACTIVE
6273849913526906,Shahid Farooq,54212-7348840-4,2635,ACTIVE
6273843201817270,Umar Sheikh,76024-3710387-4,1649,ACTIVE
6273842036381386,Ayesha Javed,52965-5718477-4,223,ACTIVE
6273841273378770,Zainab Hussain,20492-9086759-6,2672,ACTIVE
6273841990707448,Maryam Javed,91420-2199504-7,543,ACTIVE
6273848645924586,Fatima Bashir,53153-8582567-9,1247,ACTIVE
6273846649970817,Umar Zafar,53290-7536096-2,4510,ACTIVE
6273849844555086,Zainab Ahmed,76482-6365257-5,3913,ACTIVE
6273848684418787,Kashif Sheikh,45368-5008439-5,1107,ACTIVE
6273848375889844,Fatima Farooq,48389-3621142-1,1899,ACTIVE
6273845462349265,Kashif Nawaz,55489-3745515-5,4957,ACTIVE
6273845250706013,Danish Qureshi,72430-4057549-5,4269,ACTIVE
6273842782655715,Tariq Raza,68196-8803821-1,39,ACTIVE
6273846494947725,Amna Zafar,27993-7041764-1,322,ACTIVE
6273845181843976,Hira Zafar,95883-5702845-4,4151,ACTIVE
6273844989776068,Tariq Rashid,71662-9848817-9,911,ACTIVE
6273849327379287,Umar Raza,55287-1743291-1,2346,ACTIVE
6273845924902466,Amna Farooq,76592-5180857-1,1091,ACTIVE
6273843943256731,Nimra Farooq,42099-4053682-3,1208,ACTIVE
6273848519429009,Umar Iqbal,15832-6288717-3,1632,ACTIVE
6273843658749277,Laiba Mirza,18321-8797954-4,3244,ACTIVE
6273842855471113,Shahid Farooq,38970-9255660-7,722,ACTIVE
6273846072657394,Adnan Mirza,71203-4859224-2,424,ACTIVE
6273844427621220,Mehwish Iqbal,70439-4486041-2,684,ACTIVE
6273842394172777,Amna Javed,30397-4952097-3,3391,ACTIVE
6273846319048196,Kashif Malik,46877-4507882-2,1936,ACTIVE
6273843251311333,Sadia Qureshi,63603-3956414-8,2100,ACTIVE
6273842390366934,Zainab Qureshi,94344-7846684-9,2078,ACTIVE
6273845390650809,Asad Chaudhry,92040-8638992-7,2076,ACTIVE
6273845432225035,Shahid Khan,46329-9136744-8,2382,ACTIVE
6273847023695962,Imran Hussain,73945-8407866-6,2335,ACTIVE
6273842637495218,Sadia Aslam,32578-5762803-1,625,ACTIVE
6273848291378823,Farhan Butt,40272-3930402-9,407,ACTIVE
6273845934150693,Umar Aslam,55104-3728533-6,1567,ACTIVE
6273848467056367,Junaid Qureshi,40763-5544632-9,2686,ACTIVE
6273848052897546,Fatima Sultan,89232-1329075-7,4524,ACTIVE
6273848777231573,Usman Aslam,99608-8650471-2,1810,ACTIVE
6273846171351440,Imran Raza,70191-3207483-5,2527,ACTIVE
6273844434227584,Owais Sheikh,69794-9735747-2,2033,ACTIVE
6273841754415895,Umar Qureshi,42456-1979643-2,3298,BLOCKED
6273841720345050,Imran Aslam,39454-9623229-8,2274,ACTIVE
6273846378146933,Laiba Siddiqui,63284-2821001-5,2223,ACTIVE
6273841468670630,Maryam Chaudhry,67776-5922780-8,2946,ACTIVE
6273844307359892,Iqra Hussain,67736-9584430-6,4407,ACTIVE
6273847110509734,Mehwish Chaudhry,57466-6250488-1,1510,ACTIVE
6273841835055654,Danish Nawaz,87326-4392692-8,3552,ACTIVE
6273848207902741,Zainab Raza,51285-8138015-4,4347,ACTIVE
6273848933606923,Laiba Malik,12281-5793676-9,153,ACTIVE
6273842594421163,Adnan Zafar,41116-3208331-1,1648,ACTIVE
6273844305355492,Junaid Khan,40343-3813054-3,555,ACTIVE
6273849759130825,Maryam Malik,11405-7422508-7,4959,ACTIVE
6273846514078012,Tariq Farooq,20414-6076750-2,2941,ACTIVE
6273845328025607,Owais Nawaz,11803-6139395-3,2942,ACTIVE
6273849879019030,Amna Iqbal,97542-8060034-2,906,ACTIVE
6273841250227895,Noor Sultan,53483-8906014-9,1311,ACTIVE
6273846946235435,Kashif Iqbal,71022-7238277-2,1869,ACTIVE
6273848149712815,Sana Khan,27175-6186615-8,534,ACTIVE
6273841189108275,Zainab Chaudhry,51974-1767631-6,4531,ACTIVE
6273849103521755,Farhan Iqbal,87885-7605275-7,4114,ACTIVE
6273848296764892,Rabia Iqbal,27561-4144611-5,1670,ACTIVE
6273845305474723,Kashif Sheikh,26301-6073093-2,1492,ACTIVE
6273846145273888,Imran Raza,50888-7231365-4,2443,ACTIVE
6273848402883937,Danish Zafar,50706-5562676-8,2116,ACTIVE
6273843399851663,Kashif Sheikh,59742-1637933-4,674,ACTIVE
6273842744438335,Hira Mirza,41037-2326199-9,2276,ACTIVE
6273847563890206,Rabia Nawaz,64776-3459202-5,343,ACTIVE
6273843803117056,Asad Ahmed,83320-3722718-3,3067,ACTIVE
6273847411435716,Sana Sultan,88038-8699344-4,3845,ACTIVE
6273841716324694,Noor Raza,87369-6673515-3,2867,ACTIVE
6273841844235080,Sadia Raza,19600-4937945-5,3406,ACTIVE
6273846047671023,Hina Butt,48762-3726118-3,4483,ACTIVE
6273848053100532,Tariq Nawaz,64677-1455901-2,1535,ACTIVE
6273844255458456,Ahmed Farooq,19395-8488115-2,2775,ACTIVE
6273844835519802,Nimra Raza,72649-2924738-9,4154,ACTIVE
6273848527573677,Kashif Iqbal,33527-8468567-8,852,ACTIVE
6273844015225165,Laiba Zafar,38577-3429407-1,1150,ACTIVE
6273843952394061,Farhan Siddiqui,56389-8489497-6,3839,ACTIVE
6273849291410290,Maryam Chaudhry,82837-7655798-3,647,ACTIVE
6273848319773399,Owais Sheikh,11536-5006818-2,3610,ACTIVE
6273846785257683,Fatima Qureshi,18973-6129465-7,323,ACTIVE
6273847627455300,Imran Sheikh,68522-6664798-2,1219,ACTIVE
6273847563406354,Usman Ahmed,47440-7260104-9,1291,ACTIVE
6273843919567062,Maryam Javed,38418-8149430-9,4153,ACTIVE
6273844721024854,Ahmed Ahmed,48849-5454230-2,1915,ACTIVE
6273848793207120,Kashif Farooq,26497-5238355-5,2713,ACTIVE
6273842860058915,Usman Malik,92224-7557863-6,4496,ACTIVE
6273847407958148,Laiba Chaudhry,24844-9348970-2,2336,ACTIVE
6273849000477920,Asad Farooq,46204-6743176-3,194,ACTIVE
6273843696387869,Sana Hussain,52628-7118041-1,270,ACTIVE
6273848873696112,Amna Siddiqui,79277-4992016-7,3592,ACTIVE
6273848983536470,Laiba Javed,35811-1829932-8,697,ACTIVE
6273844091959479,Iqra Sultan,30809-7365239-3,4557,ACTIVE
6273841305409243,Umar Mirza,65066-9184088-5,2660,ACTIVE
6273849679414145,Shahid Sheikh,83773-9555679-1,3927,ACTIVE
6273842050145292,Owais Chaudhry,30014-4568720-5,4149,ACTIVE
6273849139208776,Fatima Khan,13172-3493411-7,4245,ACTIVE
6273843592714961,Nimra Aslam,82487-8493270-6,3479,ACTIVE
6273842127851783,Iqra Nawaz,56814-5076896-3,2073,BLOCKED
6273842161471570,Umar Hussain,99092-1049112-6,4904,ACTIVE
6273846637241895,Amna Farooq,52974-2046974-2,2956,ACTIVE
6273845256637212,Rabia Siddiqui,96832-3930074-3,4663,ACTIVE
6273849344463248,Imran Hussain,63859-6410175-7,735,ACTIVE
6273843442837655,Mehwish Zafar,21360-6885766-6,3302,ACTIVE
6273848026988178,Tariq Khan,26547-8046052-9,1388,ACTIVE
6273848450609258,Kashif Ahmed,46069-1663367-8,2832,ACTIVE
6273846843641234,Hira Rashid,92715-3536576-9,205,ACTIVE
6273849727772867,Adnan Javed,57117-7574487-1,834,ACTIVE
6273846664859539,Adnan Aslam,68083-2214389-1,4751,ACTIVE
6273845129115846,Ahmed Rashid,66379-7949739-8,3031,ACTIVE
6273845889601329,Hina Sheikh,25006-6839455-6,1112,ACTIVE
6273845171781574,Hira Ahmed,10681-1314996-3,2714,ACTIVE
6273844642598002,Kashif Malik,25278-7720909-3,1454,ACTIVE
6273843712731507,Hina Hussain,48575-9446330-7,1606,BLOCKED
6273844858486933,Hina Aslam,84158-6433629-5,3432,ACTIVE
6273848268148895,Kashif Farooq,33956-9361799-3,2478,ACTIVE
6273842149693861,Laiba Malik,65362-9308851-7,1963,ACTIVE
6273848588346916,Imran Khan,25462-9591946-5,4171,ACTIVE
6273846204747384,Hassan Sheikh,32567-7207713-3,2177,ACTIVE
6273849816704682,Tariq Khan,25712-7600286-1,4201,ACTIVE
6273846903910104,Usman Malik,97705-8074518-8,4934,ACTIVE
6273849409008016,Tariq Raza,81770-6340907-5,854,ACTIVE
6273848590757832,Iqra Rashid,93150-7257577-7,91,ACTIVE
6273844797409485,Maryam Rashid,67637-3796325-5,147,ACTIVE
6273847473533928,Farhan Mirza,42713-2766950-8,2391,ACTIVE
6273848698691685,Fatima Khan,46272-9968167-3,3626,ACTIVE
6273841697487169,Umar Ahmed,33689-1003263-6,130,ACTIVE
6273845417723905,Iqra Siddiqui,81344-4753313-9,2437,ACTIVE
6273845356093676,Shahid Butt,33380-6890083-4,833,ACTIVE
6273843959944769,Sadia Javed,12105-7726793-9,813,ACTIVE
6273842671882598,Umar Zafar,48555-6481683-2,764,ACTIVE
6273847244551236,Umar Mirza,91314-6454111-2,349,ACTIVE
6273842196245609,Zainab Bashir,32992-6788066-7,3160,BLOCKED
6273843859221555,Noor Bashir,95817-6573214-2,2309,ACTIVE
6273845607672120,Farhan Aslam,10791-1111316-8,4374,ACTIVE
6273848088136118,Noor Aslam,73769-1176787-3,374,ACTIVE
6273844087230676,Kashif Zafar,68273-2881921-1,1118,ACTIVE
6273846564201196,Maryam Aslam,19112-4272286-5,4120,ACTIVE
6273848844409405,Laiba Iqbal,89204-3125706-6,4212,ACTIVE
6273843239372403,Amna Zafar,45524-7535813-1,4410,ACTIVE
6273841577511311,Sadia Zafar,68229-3815038-6,2773,ACTIVE
6273847751215255,Iqra Sheikh,19257-3088797-3,926,ACTIVE
6273843084065343,Maryam Nawaz,53547-9450272-6,1995,ACTIVE
6273841533409095,Laiba Ahmed,44886-1236326-1,3921,ACTIVE
6273847133783304,Amna Qureshi,11718-1439987-4,659,ACTIVE
6273845225047224,Bilal Iqbal,99985-9742340-5,1218,ACTIVE
6273843584896701,Nimra Siddiqui,35940-5928309-4,4277,ACTIVE
6273847480637092,Hira Sheikh,27029-7446522-9,2621,ACTIVE
6273848793047782,Adnan Aslam,52383-3058531-7,896,ACTIVE
6273849302419375,Ayesha Sultan,74284-2654262-1,4041,ACTIVE
6273848754979156,Sadia Khan,50127-5011760-4,1321,ACTIVE
6273844055890857,Nimra Aslam,67808-7414368-2,1566,ACTIVE
6273845174593916,Mehwish Aslam,13515-2018792-5,1551,ACTIVE
6273844242168454,Owais Butt,46736-9139277-6,2496,ACTIVE
6273844758999775,Hira Sheikh,29269-6153121-3,3300,ACTIVE
6273848401126423,Maryam Bashir,39827-5734980-3,2812,ACTIVE
6273849642754032,Bilal Zafar,50194-8022281-5,337,ACTIVE
6273848017884635,Hassan Sheikh,72957-3775864-3,914,ACTIVE
6273846149105175,Hira Hussain,30260-9145320-1,399,ACTIVE
6273844349451978,Usman Ahmed,10636-9968567-1,1998,ACTIVE
6273844407723248,Hira Raza,39385-8237432-1,4162,ACTIVE
6273848688223544,Laiba Raza,95247-3311846-2,802,ACTIVE
6273844459128152,Owais Aslam,57440-1024747-7,2103,ACTIVE
6273843866516938,Noor Rashid,53830-6594199-3,2200,ACTIVE
6273849966462346,Umar Rashid,72124-6323280-4,3850,ACTIVE
6273843028015677,Owais Siddiqui,16947-8895256-8,572,ACTIVE
6273846246618756,Laiba Bashir,84423-9385412-6,3540,ACTIVE
6273841264546277,Ayesha Malik,62868-7302263-6,3239,ACTIVE
6273842897790498,Maryam Hussain,53518-9845759-3,4911,ACTIVE
6273848513969366,Sadia Mirza,15084-8598405-5,3931,ACTIVE
6273845027542627,Adnan Iqbal,25710-8330107-8,241,ACTIVE
6273842568924208,Iqra Sultan,38253-5249021-5,3546,ACTIVE
6273847460641824,Bilal Hussain,76045-8991683-9,2412,ACTIVE
6273847154984515,Tariq Butt,39332-4476675-1,2256,ACTIVE
6273841407424819,Hassan Zafar,72853-8939448-6,2656,ACTIVE
6273842187107097,Farhan Bashir,69410-3603260-8,2204,ACTIVE
6273848365499811,Maryam Farooq,63292-4053297-6,200,BLOCKED
6273847623040749,Farhan Mirza,86926-5965090-8,436,ACTIVE
6273849406322325,Noor Hussain,16167-5317949-8,2127,ACTIVE
6273846174149898,Owais Khan,12039-9835378-4,1926,ACTIVE
6273842838575745,Iqra Mirza,93692-8691658-2,1581,ACTIVE
6273843885462628,Iqra Sultan,84680-6526741-3,3997,ACTIVE
6273841657186198,Amna Javed,65132-2212076-3,4991,ACTIVE
6273843973938622,Nimra Ahmed,85914-8842022-9,2080,ACTIVE
6273843044623138,Danish Javed,39426-3692064-7,504,ACTIVE
6273849392380326,Tariq Nawaz,13317-9532400-8,296,ACTIVE
6273841051511184,Imran Malik,37573-8889604-8,4556,ACTIVE
6273845926300105,Asad Malik,46790-3997385-3,1593,ACTIVE
6273842351047355,Asad Aslam,86472-1629453-7,3441,ACTIVE
6273848729872960,Adnan Raza,86148-4261542-6,1500,ACTIVE
6273844411871279,Farhan Chaudhry,43899-7284026-1,1275,BLOCKED
6273843699980537,Bilal Zafar,98502-9170825-9,3697,ACTIVE
6273849327599449,Imran Chaudhry,20521-6109966-1,4863,ACTIVE
6273842427471448,Imran Rashid,88043-9197279-9,3903,ACTIVE
6273849917303576,Nimra Nawaz,45117-9798105-5,2214,ACTIVE
6273842880304011,Farhan Iqbal,72947-7343464-3,1409,ACTIVE
6273847284397464,Owais Farooq,59178-1133704-7,315,ACTIVE
6273841764240723,Adnan Rashid,13890-1254803-3,4417,ACTIVE
6273845682239205,Amna Iqbal,26060-7596760-8,146,ACTIVE
6273842993546353,Maryam Siddiqui,50972-1094175-5,374,ACTIVE
6273844953407261,Iqra Aslam,95508-5923711-9,1958,ACTIVE
6273842129796894,Amna Siddiqui,70888-3124875-7,1152,ACTIVE
6273841125592522,Maryam Malik,64996-6945747-5,2938,ACTIVE
6273841293587413,Danish Sheikh,17435-2640430-6,160,ACTIVE
6273849697889829,Hassan Chaudhry,69729-7478081-9,3704,ACTIVE
6273849443431427,Junaid Raza,19196-8244584-6,1818,ACTIVE
6273841668029584,Ahmed Rashid,69965-6047158-8,3157,ACTIVE
6273845778559948,Iqra Sheikh,88211-7209729-2,4277,ACTIVE
6273848316930145,Noor Chaudhry,43442-2951764-3,4242,ACTIVE
6273844750592927,Sadia Iqbal,74451-7060255-2,1426,ACTIVE
6273845077560556,Amna Bashir,19563-3040664-4,2939,ACTIVE
6273841432949240,Rabia Iqbal,38321-1560188-9,2141,ACTIVE
6273842405842337,Shahid Aslam,13520-6280304-1,3827,ACTIVE
6273845970542802,Ahmed Rashid,83022-4469487-4,745,ACTIVE
6273844053831720,Hira Butt,42145-8666876-7,1028,ACTIVE
6273848186638757,Zainab Iqbal,13517-3971130-1,294,ACTIVE
6273846122505574,Usman Javed,98566-8061113-5,4759,ACTIVE
6273847324323573,Noor Sultan,14368-4124899-5,1460,ACTIVE
6273842817520029,Mehwish Butt,19437-2805794-7,855,ACTIVE
6273844579858273,Danish Zafar,97331-7684211-5,3123,BLOCKED
6273842136217882,Sadia Rashid,91034-7568846-1,1406,ACTIVE
6273844708613536,Maryam Iqbal,60965-8320767-5,4156,ACTIVE
6273846762923578,Junaid Malik,10678-3627380-3,831,ACTIVE
6273845208984721,Hina Butt,58032-5163795-6,4211,ACTIVE
6273841420190152,Ahmed Hussain,26556-7799072-2,1639,ACTIVE
6273849567929073,Asad Raza,52297-2590756-5,1576,ACTIVE
6273847234974627,Rabia Zafar,59146-8056902-5,2511,ACTIVE
6273847970874172,Owais Sheikh,87188-6480672-2,3862,ACTIVE
6273842584634267,Asad Chaudhry,82670-6048980-1,3182,ACTIVE
6273849578850246,Hassan Iqbal,88497-6166815-4,1432,ACTIVE
6273848883845437,Imran Sheikh,48677-8701069-6,3394,BLOCKED
6273842348327191,Asad Iqbal,94591-2509678-3,2993,ACTIVE
6273842986045770,Maryam Siddiqui,12609-6365497-9,3146,ACTIVE
6273848085172466,Ayesha Bashir,11487-2874720-6,921,ACTIVE
6273843037155726,Sana Khan,84318-2039418-4,4065,ACTIVE
6273843290686880,Fatima Bashir,32151-1899339-3,2534,ACTIVE
6273843385888193,Hina Mirza,51458-3561571-3,3112,ACTIVE
6273847188934905,Noor Hussain,59150-6863368-5,4057,ACTIVE
6273844240202250,Hina Javed,23454-5841331-6,3915,ACTIVE
6273843968164871,Usman Aslam,22543-5305215-3,4618,ACTIVE
6273846593853497,Danish Qureshi,82143-1769710-1,1167,ACTIVE
6273843717173881,Owais Sultan,65970-7442487-1,2168,ACTIVE
6273848949568570,Asad Mirza,37720-1702874-3,1101,ACTIVE
6273846944890442,Maryam Sultan,93543-6108756-5,881,ACTIVE
6273844991124252,Danish Ahmed,53746-2148767-7,4604,ACTIVE
6273844733446505,Adnan Sheikh,19537-2199749-1,932,ACTIVE
6273848651306321,Rabia Sultan,19029-7035153-5,1558,ACTIVE
6273847581276163,Rabia Nawaz,59337-7129861-7,674,ACTIVE
6273843225563085,Umar Farooq,13241-7840750-6,4777,ACTIVE
6273844616641763,Sana Farooq,77036-7304629-7,3996,ACTIVE
6273844560855597,Hassan Iqbal,77162-5039914-7,4680,ACTIVE
6273845171585287,Mehwish Aslam,79182-5817607-6,4065,ACTIVE
6273842619809139,Iqra Aslam,57118-2388694-8,287,ACTIVE
6273841670005350,Umar Malik,76979-6013265-9,2699,ACTIVE
6273844985186521,Amna Qureshi,49997-2693389-7,2912,ACTIVE
6273842599157133,Sana Zafar,43113-2175776-1,612,ACTIVE
6273846962090468,Imran Iqbal,16916-6208673-6,1837,ACTIVE
6273844276749649,Junaid Chaudhry,97109-1640705-6,441,ACTIVE
6273843685020098,Kashif Nawaz,52047-8004704-1,2986,ACTIVE
6273849958729120,Adnan Ahmed,73492-7257411-3,2767,ACTIVE
6273847252663442,Adnan Malik,91020-6232856-9,2992,ACTIVE
6273848291053930,Fatima Aslam,87942-4315768-1,3639,ACTIVE
6273841409379612,Hina Chaudhry,55751-2661116-6,4302,BLOCKED
6273844657613623,Noor Raza,78931-6946467-2,1512,ACTIVE
6273842556470615,Hassan Malik,70697-8462835-8,4498,ACTIVE
6273849942181390,Imran Chaudhry,37334-9819454-5,4232,ACTIVE
6273848468720250,Mehwish Ahmed,91510-4848684-8,4065,ACTIVE
6273842872776924,Hassan Malik,41951-6438179-4,2886,ACTIVE
6273841091167799,Imran Raza,92877-2399485-8,2845,ACTIVE
6273846764447685,Ayesha Sheikh,34726-5444706-6,3785,ACTIVE
6273846242019771,Hira Javed,20431-3718960-3,4552,ACTIVE
6273847166912975,Imran Hussain,72739-3241852-9,814,ACTIVE
6273841719341911,Shahid Aslam,35144-2620838-7,4983,ACTIVE
6273848719990097,Kashif Javed,48474-8211294-5,658,ACTIVE
6273843826890334,Hassan Aslam,37961-6366692-6,3385,ACTIVE
6273844293156905,Junaid Ahmed,99241-6382762-4,2440,ACTIVE
6273844589136116,Imran Sheikh,20285-9943143-5,1770,ACTIVE
6273841735267077,Shahid Siddiqui,74181-2964740-7,4860,ACTIVE
6273847063910964,Farhan Javed,42862-5931848-5,2619,ACTIVE
6273846920079916,Ayesha Butt,24296-6193749-3,3219,ACTIVE
6273844336253592,Owais Sheikh,30421-7666381-9,4215,ACTIVE
6273844150185307,Iqra Mirza,23548-4568117-3,4509,ACTIVE
6273841603681393,Junaid Mirza,70782-4992012-1,1682,ACTIVE
6273845363434871,Mehwish Iqbal,45365-8664940-8,667,ACTIVE
6273847431067188,Mehwish Chaudhry,82724-3246044-1,464,ACTIVE
6273846082047293,Iqra Khan,96196-4196109-8,571,ACTIVE
6273841524707979,Laiba Bashir,84428-2867602-2,2705,ACTIVE
6273849221921129,Shahid Farooq,15121-6416563-7,171,ACTIVE
6273849251444290,Tariq Javed,90824-5262964-3,1509,ACTIVE
6273844108864849,Usman Raza,16679-2303374-4,1744,ACTIVE
6273841648418235,Owais Mirza,44841-1410756-3,1391,ACTIVE
6273847671753892,Rabia Butt,39012-6385265-6,3838,ACTIVE
6273846104118184,Ahmed Qureshi,55771-3792005-8,1077,ACTIVE
6273847554114438,Hassan Zafar,12311-1378489-8,4284,ACTIVE
6273841457453625,Fatima Hussain,46617-9536740-8,3003,ACTIVE
6273841599115855,Maryam Zafar,62435-8218463-3,4708,ACTIVE
6273842086427612,Danish Javed,25595-8794716-6,2686,ACTIVE
6273845993808188,Asad Ahmed,48507-3944176-5,1768,ACTIVE
6273841175030463,Mehwish Javed,74315-8205271-9,550,ACTIVE
6273843278703662,Shahid Rashid,92318-7128599-7,2190,ACTIVE
6273845618847804,Fatima Farooq,37630-2914151-4,3059,ACTIVE
6273847741553443,Amna Farooq,34493-1902408-8,4143,ACTIVE
6273843734003437,Danish Iqbal,96757-6703056-3,393,ACTIVE
6273845069923114,Zainab Aslam,57520-8372357-7,872,ACTIVE
6273845766051755,Ayesha Hussain,55298-4746603-4,4912,ACTIVE
6273848635343057,Bilal Hussain,12418-1692709-4,1079,ACTIVE
6273847479228115,Tariq Nawaz,40948-4281972-1,1683,ACTIVE
6273841890907686,Rabia Sheikh,33262-7327375-2,41,ACTIVE
6273847096206997,Nimra Siddiqui,44004-7684864-7,3265,ACTIVE
6273844361065848,Iqra Sheikh,70698-8185885-2,2987,ACTIVE
6273841734305511,Hira Sultan,57447-1450416-2,4246,ACTIVE
6273844164113732,Adnan Rashid,78388-6468056-4,4993,BLOCKED
6273845117941169,Adnan Aslam,66940-3446476-3,2494,ACTIVE
6273849213157844,Farhan Malik,19553-1407678-2,4933,ACTIVE
6273847681523209,Noor Sheikh,39868-7656114-5,1631,ACTIVE
6273844153076440,Danish Zafar,58551-6523822-8,551,BLOCKED
6273847105490977,Owais Qureshi,76536-3052959-7,4710,ACTIVE
6273844919245156,Iqra Iqbal,48878-5770222-2,2798,ACTIVE
6273848850682845,Ayesha Sultan,75966-4730822-4,4600,ACTIVE
6273841296471489,Mehwish Zafar,93185-4108176-5,876,ACTIVE
6273842751626820,Ahmed Hussain,11476-2626277-4,3888,ACTIVE
